george,1,0.257571846246719,0.735714285714286,1
george,2,0.286386251449585,0.814285714285714,0.923076923076923
george,3,0.315292149782181,0.85,1
george,4,0.246214747428894,0.814285714285714,0.833333333333333
george,5,0.296155631542206,0.664285714285714,0.923076923076923
george,6,0.257372885942459,0.921428571428571,0.923076923076923
george,7,0.358161777257919,0.857142857142857,1
george,8,0.294902145862579,0.821428571428571,0.923076923076923
george,9,0.264160394668579,0.721428571428571,1
george,10,0.354563355445862,0.778571428571429,1
george,11,0.30522957444191,0.928571428571428,1
george,12,0.279106706380844,0.771428571428571,1
george,13,0.307432383298874,0.764285714285714,1
george,14,0.316285103559494,0.871428571428572,0.923076923076923
george,15,0.280072003602982,0.964285714285714,1
george,16,0.282824814319611,0.878571428571428,1
george,17,0.311799496412277,0.878571428571428,1
george,18,0.30547034740448,0.878571428571429,1
george,19,0.319159895181656,0.992857142857143,1
george,20,0.27738544344902,0.857142857142857,0.923076923076923
george,21,0.249217569828033,0.664285714285714,1
george,22,0.37428891658783,0.842857142857143,1
george,23,0.327593356370926,0.792857142857143,1
george,24,0.351374059915543,0.778571428571429,1
george,25,0.323160290718079,0.785714285714286,1
george,26,0.287491977214813,0.821428571428571,1
george,27,0.322747498750687,0.8,0.923076923076923
george,28,0.324347943067551,0.7,0.923076923076923
george,29,0.280794501304626,0.785714285714286,0.777777777777778
george,30,0.300309479236603,0.65,0.923076923076923
george,31,0.284973829984665,0.864285714285714,0.923076923076923
george,32,0.30951789021492,0.857142857142857,0.923076923076923
george,33,0.311342030763626,0.864285714285714,0.777777777777778
george,34,0.407408624887466,0.685714285714286,1
george,35,0.311367183923721,0.842857142857143,1
george,36,0.336591511964798,0.85,0.923076923076923
george,37,0.406588226556778,0.714285714285714,0.923076923076923
george,38,0.299285590648651,0.85,1
george,39,0.361600637435913,0.9,0.777777777777778
george,40,0.349486440420151,1.02857142857143,1
george,41,0.295567482709885,0.878571428571428,1
george,42,0.363292783498764,0.814285714285714,1
george,43,0.324646204710007,0.835714285714286,0.923076923076923
george,44,0.320979446172714,0.742857142857143,0.666666666666667
george,45,0.364300698041916,0.735714285714286,0.823529411764706
george,46,0.305163234472275,0.728571428571429,1
george,47,0.331464916467667,0.692857142857143,1
george,48,0.297443062067032,0.807142857142857,0.923076923076923
george,49,0.268204540014267,0.764285714285714,0.777777777777778
george,50,0.349366277456284,0.735714285714286,1
george,51,0.289538085460663,0.985714285714286,0.923076923076923
george,52,0.295453667640686,0.807142857142857,1
george,53,0.337245911359787,0.771428571428571,0.923076923076923
george,54,0.368465572595596,0.735714285714286,1
george,55,0.292989134788513,1.06428571428571,0.615384615384615
george,56,0.284749835729599,0.764285714285714,1
george,57,0.355989634990692,0.942857142857143,1
george,58,0.282871782779694,0.721428571428571,0.923076923076923
george,59,0.373170673847198,0.9,0.833333333333333
george,60,0.329734146595001,0.935714285714286,0.75
george,61,0.383667021989822,0.728571428571429,0.625
george,62,0.364416718482971,0.728571428571429,1
george,63,0.354990571737289,0.664285714285714,0.833333333333333
george,64,0.293933868408203,0.842857142857143,0.142857142857143
george,65,0.308509290218353,0.985714285714286,1
george,66,0.32046839594841,0.807142857142857,0.705882352941176
george,67,0.284359335899353,0.814285714285714,0.923076923076923
george,68,0.28372997045517,0.807142857142857,1
george,69,0.323221951723099,0.714285714285714,0.777777777777778
george,70,0.287953168153763,0.735714285714286,0.923076923076923
george,71,0.31938824057579,0.778571428571429,0.923076923076923
george,72,0.35969552397728,0.978571428571428,1
george,73,0.38824138045311,0.928571428571428,1
george,74,0.412770479917526,0.8,0.705882352941176
george,75,0.305275648832321,0.821428571428571,1
george,76,0.445159941911697,0.75,1
george,77,0.350521713495255,0.735714285714286,0.923076923076923
george,78,0.415586769580841,0.678571428571429,0.923076923076923
george,79,0.448977649211884,0.842857142857143,1
george,80,0.344959646463394,0.678571428571429,1
george,81,0.382822632789612,0.807142857142857,1
george,82,0.335105866193771,0.685714285714286,0.777777777777778
george,83,0.32801541686058,0.742857142857143,1
george,84,0.372877955436707,0.792857142857143,1
george,85,0.303412646055222,0.764285714285714,1
george,86,0.263160675764084,0.857142857142857,0.923076923076923
george,87,0.337346851825714,0.857142857142857,1
george,88,0.338947892189026,0.8,0.923076923076923
george,89,0.326404422521591,0.828571428571429,0.833333333333333
george,90,0.260758697986603,0.821428571428571,0.923076923076923
george,91,0.269268214702606,0.992857142857143,1
george,92,0.399764984846115,0.728571428571429,1
george,93,0.359374225139618,0.8,0.923076923076923
george,94,0.280060738325119,0.878571428571428,0.923076923076923
george,95,0.31856045126915,0.878571428571429,0.923076923076923
george,96,0.316925913095474,0.792857142857143,1
george,97,0.376216977834702,0.828571428571428,1
george,98,0.386824309825897,0.728571428571429,1
george,99,0.309071332216263,0.753333333333333,1
george,100,0.297888487577438,0.9,0.8
george,101,0.342827916145325,0.992857142857143,1
george,102,0.335030347108841,0.735714285714286,0.823529411764706
george,103,0.356483042240143,0.785714285714286,1
george,104,0.314805835485458,0.785714285714286,1
george,105,0.313736021518707,0.792857142857143,1
george,106,0.284516990184784,0.778571428571429,1
george,107,0.283742547035217,0.928571428571429,0.923076923076923
george,108,0.287064492702484,0.842857142857143,0.923076923076923
george,109,0.336683928966522,0.95,0.777777777777778
george,110,0.292431384325027,0.814285714285714,1
george,111,0.259373098611832,0.792857142857143,1
george,112,0.285587787628174,0.7,0.777777777777778
george,113,0.323336482048035,0.7,1
george,114,0.303464740514755,0.835714285714286,1
george,115,0.308427214622498,0.985714285714285,1
george,116,0.246400117874145,0.864285714285714,0.777777777777778
george,117,0.310100853443146,0.828571428571429,0.923076923076923
george,118,0.242730587720871,0.764285714285714,1
george,119,0.307321757078171,0.842857142857143,1
george,120,0.348898440599442,0.828571428571428,0.923076923076923
george,121,0.304933965206146,0.914285714285714,1
george,122,0.272366583347321,0.878571428571429,1
george,123,0.31377050280571,0.885714285714286,1
george,124,0.28277850151062,0.721428571428571,1
george,125,0.277640670537949,0.985714285714285,0.823529411764706
george,126,0.241267949342728,0.675,1
george,127,0.324468493461609,0.75,0.777777777777778
george,128,0.307397574186325,0.871428571428571,1
george,129,0.25888004899025,0.914285714285714,1
george,130,0.379354923963547,0.671428571428571,1
george,131,0.322907388210297,0.842857142857143,0.833333333333333
george,132,0.334471434354782,0.735714285714286,0.777777777777778
george,133,0.344524204730988,0.828571428571428,0.823529411764706
george,134,0.335703283548355,0.928571428571428,0.923076923076923
george,135,0.287602066993713,0.985714285714286,0.583333333333333
george,136,0.345064014196396,0.785714285714286,0.923076923076923
george,137,0.275892168283462,0.814285714285714,1
george,138,0.330934733152389,0.728571428571429,0.777777777777778
george,139,0.298482090234757,0.985714285714285,1
george,140,0.309750139713287,1.08571428571429,0.923076923076923
george,141,0.318595439195633,0.957142857142857,0.777777777777778
george,142,0.276778370141983,0.857142857142857,1
george,143,0.335198372602463,0.921428571428572,0.823529411764706
george,144,0.377963811159134,0.942857142857143,0.923076923076923
george,145,0.369455486536026,0.685714285714286,1
george,146,0.278923809528351,0.807142857142857,1
george,147,0.336872786283493,0.7,1
george,148,0.334415286779404,0.807142857142857,0.923076923076923
george,149,0.377302914857864,0.914285714285714,1
george,150,0.369322627782822,0.835714285714286,1
george,151,0.28905776143074,0.914285714285714,1
george,152,0.292260974645615,0.842857142857143,1
george,153,0.294532895088196,0.921428571428572,1
george,154,0.340824365615845,0.871428571428571,1
tieck,1,0.394471675157547,0.7,0.923076923076923
